,passenger_count,Year,Month,Date,Day,Hour,distance,Predicted_Fare
4859,1,2013,5,23,3,23,1.199866981,2.255402819
4860,1,2015,5,23,5,1,0.682719272,1.862727299
4862,1,2009,11,23,0,19,0.994794881,2.048898006
4863,1,2009,11,23,0,19,0.68466005,1.820293293
4864,1,2009,11,23,0,19,3.338240214,3.850840181
4865,1,2011,6,22,2,0,0.978307507,1.994714727
4866,1,2014,7,2,2,2,0.28313693,1.761310271
4867,1,2012,11,18,6,14,0.955344687,2.056294855
4868,1,2012,11,18,6,14,1.186407867,2.258975685
4869,1,2012,11,18,6,14,0.940547805,2.046004597
4870,1,2009,1,12,0,17,0.688123688,1.813412339
4871,1,2012,10,10,2,6,1.24626432,2.243788204
4872,1,2012,10,10,2,6,0.985405961,2.041045713
4873,1,2012,10,10,2,6,0.720171363,1.868616633
4874,1,2010,1,24,6,14,0.829071922,1.959917492
4875,1,2010,9,1,2,8,1.768114426,2.59103022
4876,1,2011,12,10,5,23,2.530124302,3.183671659
4877,1,2011,5,22,6,3,2.307433732,3.129739765
4878,1,2011,5,22,6,3,0.749940238,1.843748263
4879,1,2011,5,22,6,3,1.168391639,2.108368643
4880,1,2011,5,22,6,3,2.333787812,3.129739765
4881,1,2011,5,22,6,3,2.257945533,3.123506682
4882,1,2013,6,29,5,14,1.923553523,2.912373416
4883,1,2013,6,29,5,14,1.049859066,2.284849866
4884,1,2013,6,29,5,14,0.767116011,2.016552099
4885,1,2013,6,29,5,14,1.619422725,2.719913655
4886,1,2011,1,25,1,10,1.647210342,2.503470975
4887,1,2011,1,25,1,10,1.091048441,2.12234207
4888,1,2013,2,11,0,1,2.328077029,3.380962339
4889,1,2009,12,17,3,15,1.421821531,2.428163545
4890,1,2009,12,17,3,15,0.553180644,1.730015561
4891,1,2009,12,17,3,15,1.104131101,2.128922649
4892,1,2009,12,17,3,15,0.718560157,1.883569236
4893,1,2012,3,17,5,5,1.407675425,2.430713009
4894,1,2009,10,24,5,19,0.752405686,1.875436584
4895,1,2009,10,24,5,19,1.097404738,2.128922649
4896,1,2009,10,24,5,19,1.683287611,2.580793288
4897,1,2013,3,23,5,0,2.598336427,3.423896219
4898,1,2013,3,23,5,0,0.683913314,1.85562472
4899,1,2013,3,23,5,0,3.058537414,3.99932183
4900,1,2013,3,23,5,0,1.927946121,2.936618122
4901,1,2010,6,16,2,18,1.022615299,2.077431491
4902,1,2010,6,16,2,18,1.129889452,2.181239844
4903,1,2011,1,15,5,4,0.374410903,1.653515063
4904,1,2014,7,27,6,11,0.541618733,1.801755568
4905,1,2014,7,27,6,11,0.798325922,2.02472223
4906,1,2011,11,2,2,8,0.918330769,1.986215674
4907,1,2015,5,16,5,4,1.522154119,2.613788486
4908,1,2015,5,16,5,4,1.520854197,2.613788486
4909,1,2009,3,15,6,3,1.283599696,2.255668844
4910,1,2009,3,15,6,3,0.910896301,1.91756073
4911,1,2014,9,8,0,19,1.496674627,2.556747332
4912,1,2009,8,28,4,11,0.491246174,1.673950618
4913,1,2010,4,24,5,23,0.903133635,1.970186021
4914,1,2010,4,24,5,23,1.563435678,2.519441171
4915,1,2013,6,13,3,14,1.541444585,2.658729481
4916,1,2013,6,13,3,14,0.94673059,2.170472855
4917,1,2010,7,7,2,6,2.280239035,3.148151448
4918,1,2010,7,7,2,6,1.430381552,2.376319087
4919,1,2009,3,24,1,0,1.324816569,2.260007892
4920,1,2009,3,24,1,0,1.354837291,2.260007892
4921,1,2013,10,23,2,14,0.770056532,2.022999372
4922,1,2011,3,3,3,21,1.661456005,2.553034079
4923,1,2011,3,3,3,21,1.026333528,2.051494544
4924,1,2011,3,3,3,21,1.471193535,2.369528967
4925,1,2011,3,3,3,21,1.078983474,2.151546219
4926,1,2011,3,3,3,21,0.902737219,1.970186021
4927,1,2011,9,5,0,10,1.657362284,2.50871589
4928,1,2011,9,5,0,10,1.80341124,2.582423063
4929,1,2011,9,5,0,10,1.547797343,2.453460938
4930,1,2012,8,4,5,23,1.655129059,2.505506022
4931,1,2012,8,4,5,23,0.619037535,1.841181542
4932,1,2012,8,4,5,23,1.217824474,2.253692896
4933,1,2015,1,29,3,13,1.289476695,2.470181936
4934,1,2015,1,29,3,13,0.758395229,2.015484661
4935,1,2015,1,29,3,13,1.165062027,2.345940882
4936,1,2015,1,29,3,13,1.227251433,2.39413478
4937,1,2015,1,29,3,13,0.49383302,1.756284761
4938,1,2015,1,29,3,13,0.62782141,1.894234809
4939,1,2015,1,29,3,13,0.897016499,2.156695638
4940,1,2015,1,29,3,13,0.7551408,2.01024554
4941,1,2012,9,16,6,12,0.819645714,1.997577064
4942,1,2012,9,16,6,12,1.610145903,2.546294225
4943,1,2012,9,16,6,12,1.778696989,2.667445377
4944,1,2015,4,10,4,11,0.734175923,2.004879102
4945,1,2015,4,10,4,11,1.467018308,2.620911077
4946,1,2015,4,10,4,11,2.323174514,3.441744846
4947,1,2015,4,10,4,11,3.090920565,4.012788911
4948,1,2015,4,10,4,11,0.738885434,2.004879102
4949,1,2015,5,5,1,12,1.121219381,2.336814561
4950,1,2015,5,5,1,12,1.085131444,2.325645841
4951,1,2015,5,5,1,12,1.274071038,2.467671669
4952,1,2015,5,5,1,12,0.495992499,1.75929657
4953,1,2015,5,5,1,12,1.078045147,2.325645841
4954,1,2015,5,5,1,12,1.275552735,2.470181936
4955,1,2015,5,5,1,12,1.597016047,2.699789084
4956,1,2013,10,15,1,23,1.053010545,2.250989341
4957,1,2014,8,24,6,1,0.638238429,1.86028767
4958,1,2013,4,4,3,7,1.474349016,2.608918269
4959,1,2013,4,4,3,7,0.453816204,1.753637084
4960,1,2013,4,4,3,7,1.15862209,2.316274169
4961,1,2013,6,21,4,18,0.948345009,2.170472855
4962,1,2013,6,21,4,18,1.191984846,2.332852733
4963,1,2013,6,21,4,18,0.7745688,2.025905654
4964,1,2013,6,21,4,18,1.435270365,2.55052934
4965,1,2013,6,21,4,18,0.89229417,2.143656352
4966,1,2009,8,3,0,21,1.074410727,2.156572627
4967,1,2009,8,3,0,21,0.823721929,1.969098896
4968,1,2009,8,3,0,21,1.194281602,2.205581296
4969,1,2009,8,3,0,21,0.830001939,1.969098896
4970,1,2013,10,13,6,19,0.638876627,1.857508505
4971,1,2013,10,13,6,19,0.53490216,1.801755568
4972,1,2014,11,14,4,11,0.895347571,2.150319367
4973,1,2014,11,14,4,11,2.071296602,3.037212102
4974,1,2015,6,25,3,1,0.59952014,1.843719875
4975,1,2015,6,25,3,1,1.114854238,2.176101045
4976,1,2009,5,19,1,15,1.297699514,2.282650196
4977,1,2014,1,26,6,8,1.935192395,2.904599429
4978,1,2014,1,26,6,8,0.458951558,1.743609424
4979,1,2012,1,19,3,2,0.501489854,1.736122702
4980,1,2014,12,25,3,21,1.2178711,2.300310712
4981,1,2012,8,9,3,7,1.506109037,2.403442111
4982,1,2012,8,9,3,7,2.073115706,2.892087695
4983,1,2012,8,9,3,7,0.941496724,1.995824221
4984,1,2014,8,10,6,5,2.399672862,3.381678114
4985,1,2010,1,11,0,15,0.877114434,1.973093309
4986,1,2010,1,11,0,15,0.77737797,1.850386489
4987,1,2010,1,11,0,15,1.332196662,2.290752567
4988,1,2010,1,11,0,15,1.163577573,2.17153414
4989,1,2009,11,10,1,15,0.820404076,1.973057847
4990,1,2009,11,10,1,15,0.944523723,1.986649159
4991,1,2009,11,10,1,15,1.370168674,2.309718002
4992,1,2009,11,10,1,15,3.074021848,3.88960759
4993,1,2009,11,10,1,15,0.6118342,1.807237097
4994,1,2009,11,10,1,15,1.413267501,2.413410205
4995,1,2012,10,18,3,9,0.886455771,2.043121034
4996,1,2012,10,18,3,9,1.19355896,2.248124873
4997,1,2010,12,6,0,13,0.865076987,1.989122961
4998,1,2010,12,6,0,13,1.170431597,2.201676187
4999,1,2010,12,6,0,13,0.150560362,1.920109389
5000,1,2011,7,30,5,15,1.094843242,2.126150207
5001,1,2011,7,30,5,15,0.983372615,2.027708796
5002,1,2011,7,20,2,4,0.98538455,2.007437492
5003,1,2011,7,20,2,4,1.204499881,2.170561408
5004,1,2009,3,10,1,19,0.942652054,1.974317461
5005,1,2009,3,10,1,19,1.490200592,2.405999425
5006,1,2009,3,10,1,19,0.807512573,1.91610487
5007,1,2009,3,10,1,19,1.660340557,2.558196399
5008,1,2009,3,10,1,19,0.806898661,1.896691318
5009,1,2011,11,15,1,22,1.308191852,2.27442314
5010,1,2011,11,15,1,22,1.943492728,2.823005829
5011,1,2010,9,24,4,22,1.188710057,2.192370354
5012,1,2010,9,24,4,22,2.480587831,3.302716683
5013,1,2010,9,24,4,22,0.674902021,1.823850181
5014,1,2010,9,24,4,22,1.023416156,2.09660302
5015,1,2010,9,24,4,22,0.775191709,1.893313704
5016,1,2010,2,6,5,17,0.213096071,1.715205404
5017,1,2010,2,6,5,17,0.773364241,1.836935679
5018,1,2010,2,6,5,17,1.088414219,2.121123799
5019,1,2010,2,6,5,17,0.663000023,1.814650443
5020,1,2012,5,11,4,2,1.287390331,2.291482534
5021,1,2012,5,11,4,2,0.270033525,1.721732749
5022,1,2011,9,25,6,21,1.16829271,2.201676187
5023,1,2011,9,25,6,21,1.621234785,2.528351283
5024,1,2013,12,18,2,3,1.923284877,2.940203548
5025,1,2012,1,26,3,1,1.462256242,2.422668587
5026,1,2012,1,26,3,1,0.608519142,1.817479938
5027,1,2011,10,2,6,3,1.006336044,2.005239064
5028,1,2012,3,31,5,12,1.116976443,2.163920588
5029,1,2012,3,31,5,12,2.130642014,2.914453905
5030,1,2014,6,15,6,0,1.947921645,2.916534822
5031,1,2009,4,21,1,17,1.185731417,2.17153414
5032,1,2009,4,21,1,17,0.812251332,1.91610487
5033,1,2012,8,13,0,15,0.742855502,1.892965067
5034,1,2012,8,13,0,15,0.928122836,2.031015527
5035,1,2014,10,27,0,11,0.958359411,2.158101707
5036,1,2014,10,27,0,11,1.795715292,2.921751586
5037,1,2014,10,27,0,11,1.232382352,2.39413478
5038,1,2009,9,29,1,18,1.779664391,2.602587487
5039,1,2011,10,30,6,16,0.870609876,1.985425006
5040,1,2011,10,30,6,16,0.852945228,1.975235168
5041,1,2014,11,24,0,23,1.82563878,2.88011569
5042,1,2014,11,24,0,23,2.365578706,3.437343483
5043,1,2011,8,16,1,14,1.168499242,2.201676187
5044,1,2011,8,16,1,14,0.650826579,1.813508482
5045,1,2011,8,16,1,14,1.073556794,2.132285608
5046,1,2013,1,14,0,18,2.113990109,3.066584634
5047,1,2013,1,14,0,18,0.75615467,2.015484661
5048,1,2013,1,14,0,18,0.694785262,1.927535372
5049,1,2013,1,14,0,18,0.513272712,1.793877811
5050,1,2013,1,14,0,18,1.233933252,2.35119845
5051,1,2009,4,18,5,23,1.649321131,2.490511678
5052,1,2009,11,11,2,21,0.664516086,1.807237097
5053,1,2009,11,11,2,21,2.30436308,3.171215552
5054,1,2012,7,24,1,1,1.975489827,2.84460563
5055,1,2012,7,24,1,1,1.01562671,2.044034695
5056,1,2012,7,24,1,1,1.975751917,2.84460563
5057,1,2012,7,24,1,1,1.018226252,2.044747129
5058,1,2012,7,24,1,1,1.749921939,2.591039356
5059,1,2009,4,18,5,2,1.345618356,2.286624642
5060,1,2009,4,18,5,2,1.853853778,2.660200644
5061,1,2014,7,18,4,6,1.01148216,2.122140084
5062,1,2014,1,10,4,12,1.252836969,2.399399296
5063,1,2011,8,8,0,15,0.538858999,1.729532538
5064,1,2014,7,30,2,14,1.083889239,2.314307981
5065,1,2014,7,30,2,14,2.393588113,3.524309171
5066,1,2014,7,30,2,14,1.739196316,2.836007851
5067,1,2014,8,26,1,16,1.338109798,2.507524783
5068,1,2014,10,11,5,0,1.839152909,2.831648841
5069,1,2014,10,11,5,0,1.437239175,2.407707513
5070,1,2014,10,11,5,0,1.427591937,2.407707513
5071,1,2014,10,11,5,0,1.531765299,2.613120442
5072,1,2014,10,11,5,0,0.613905788,1.851833844
5073,1,2014,10,11,5,0,1.990253159,2.977057619
5074,1,2009,8,15,5,14,1.553048763,2.465356874
5075,1,2009,9,22,1,6,0.835046459,1.902393314
5076,1,2014,5,14,2,0,1.157191541,2.262556093
5077,1,2014,5,14,2,0,1.422272924,2.399720661
5078,1,2014,10,14,1,1,0.449805834,1.743609424
5079,1,2009,5,31,6,20,2.914132087,3.694768381
5080,1,2009,5,31,6,20,1.314346239,2.273889139
5081,1,2009,5,31,6,20,0.881547678,1.969134357
5082,1,2009,7,11,5,12,1.11343653,2.121683835
5083,1,2010,6,2,2,15,0.720271943,1.848662047
5084,1,2010,6,2,2,15,0.660779189,1.811093555
5085,1,2010,6,2,2,15,0.481160069,1.673950618
5086,1,2010,1,30,5,2,0.570192817,1.741599637
5087,1,2010,1,30,5,2,0.311037619,1.653515063
5088,1,2010,1,30,5,2,1.435872436,2.394818941
5089,1,2014,1,5,6,17,1.180077853,2.311862473
5090,1,2014,1,5,6,17,1.425781023,2.542872189
5091,1,2009,3,21,5,9,3.047039489,3.914346466
5092,1,2009,3,21,5,9,1.764080457,2.576757085
5093,1,2009,3,21,5,9,0.915138584,1.973883976
5094,1,2009,8,26,2,23,1.400892786,2.452801405
5095,1,2009,6,9,1,15,3.112354555,3.88960759
5096,1,2009,6,9,1,15,0.578478136,1.767846427
5097,1,2011,9,18,6,6,1.294463985,2.291194292
5098,1,2009,3,27,4,16,2.42943071,3.355924325
5099,1,2009,3,27,4,16,0.795204327,1.847805558
5100,1,2009,3,27,4,16,1.384018466,2.31250976
5101,1,2009,3,27,4,16,0.990637183,2.027011666
5102,1,2009,3,27,4,16,1.378399552,2.31250976
5103,1,2009,3,27,4,16,0.973466867,1.994312405
5104,1,2015,5,29,4,10,1.01630558,2.263242501
5105,1,2015,5,29,4,10,0.861528876,2.119994218
5106,1,2015,5,29,4,10,0.887695927,2.132560593
5107,1,2012,9,7,4,23,1.938189247,2.845161822
5108,1,2012,9,7,4,23,1.891852654,2.798627606
5109,1,2012,9,7,4,23,0.711768424,1.985559655
5110,1,2014,3,7,4,10,0.978076406,2.232298423
5111,1,2014,3,7,4,10,1.290923599,2.473499208
5112,1,2013,3,17,6,23,2.120740791,3.013637774
5113,1,2013,3,17,6,23,1.004806925,2.198140291
5114,1,2015,6,30,1,20,1.227070982,2.300310712
5115,1,2015,6,30,1,20,3.355262629,4.011011459
5116,1,2015,6,30,1,20,1.355766481,2.448392985
5117,1,2015,6,30,1,20,0.816736196,2.039312368
5118,1,2015,5,11,0,2,0.425011647,1.743609424
5119,1,2015,5,11,0,2,1.713336255,2.718681949
5120,1,2015,1,10,5,14,1.011950902,2.266820528
5121,1,2014,12,5,4,14,1.241268864,2.399399296
5122,1,2014,12,5,4,14,1.45305905,2.565957586
5123,1,2012,4,23,0,12,0.90755341,2.025581351
5124,1,2012,4,23,0,12,0.66757054,1.84064915
5125,1,2012,4,23,0,12,2.409050087,3.481978642
5126,1,2012,9,1,5,13,0.87724621,2.043121034
5127,1,2012,9,1,5,13,1.467077582,2.417011848
5128,1,2012,9,1,5,13,1.621970815,2.561429916
5129,1,2011,4,17,6,14,0.391898831,1.667280825
5130,1,2010,5,31,0,20,1.358809336,2.272330682
5131,1,2013,11,22,4,23,1.398630429,2.46882487
5132,1,2013,11,22,4,23,0.914951335,2.138170819
5133,1,2013,5,17,4,5,1.70797163,2.730379199
5134,1,2013,5,17,4,5,1.065400527,2.164419513
5135,1,2009,7,28,1,11,1.691967984,2.574092188
5136,1,2014,5,18,6,14,1.152558434,2.311862473
5137,1,2014,5,18,6,14,0.833029306,2.032495328
5138,1,2014,5,18,6,14,0.849106325,2.166460173
5139,1,2011,10,8,5,18,1.477534791,2.403032911
5140,1,2011,10,8,5,18,0.517855462,1.722459581
5141,1,2011,10,8,5,18,1.660914761,2.571314433
5143,1,2011,2,8,1,1,1.659557673,2.540603451
5144,1,2015,1,12,0,6,0.977713302,2.099284103
5145,1,2015,1,12,0,6,1.86952678,2.875760994
5146,1,2010,3,23,1,13,0.663560957,1.814118052
5147,1,2010,3,23,1,13,1.877230129,2.699435849
5148,1,2010,3,23,1,13,0.628259556,1.814118052
5149,1,2009,4,2,3,6,1.628343095,2.467429229
5150,1,2012,1,12,3,18,1.353539821,2.34419471
5151,1,2012,1,12,3,18,2.116132047,2.985315693
5152,1,2014,11,21,4,2,1.55667056,2.612036844
5153,1,2014,11,21,4,2,1.647997051,2.664879235
5154,1,2014,11,21,4,2,2.299173438,3.315043507
5155,1,2010,10,9,5,3,0.824126552,1.896255495
5156,1,2012,4,3,1,12,0.528558237,1.805799245
5157,1,2012,4,3,1,12,2.486923397,3.499548274
5158,1,2012,4,3,1,12,1.428768296,2.40780506
5159,1,2010,12,21,1,8,1.599817091,2.450983721
5160,1,2010,12,21,1,8,1.122395674,2.175065886
5161,1,2010,12,21,1,8,1.450725686,2.407860206
5162,1,2010,6,19,5,22,0.770431221,1.846110012
5163,1,2010,6,19,5,22,1.428160942,2.382495239
5164,1,2013,1,3,3,1,2.185183743,3.156655173
5165,1,2013,11,24,6,3,1.376568073,2.428019422
5166,1,2013,11,24,6,3,1.913433234,2.688890317
5167,1,2013,11,24,6,3,1.790314362,2.804513028
5168,1,2011,4,16,5,12,0.994897371,2.02279343
5169,1,2012,10,11,3,22,1.359506079,2.399006753
5170,1,2010,12,13,0,23,1.585710739,2.447792583
5171,1,2010,12,13,0,23,1.580267797,2.447792583
5172,1,2011,9,14,2,23,1.590378216,2.446508499
5173,1,2011,5,17,1,23,0.632134221,1.813508482
5174,1,2011,5,17,1,23,3.049012169,3.978084404
5175,1,2011,5,17,1,23,1.612413031,2.472775684
5176,1,2011,5,17,1,23,0.765425562,1.85780105
5177,1,2011,5,17,1,23,1.177160418,2.17153414
5178,1,2013,6,30,6,3,0.702795136,1.885634888
5179,1,2013,6,30,6,3,2.109612103,3.01660355
5180,1,2013,6,30,6,3,0.422577139,1.743609424
5181,1,2013,6,30,6,3,1.855516239,2.802132551
5182,1,2011,5,26,3,21,0.722377529,1.861105991
5183,1,2009,11,9,0,6,0.545694758,1.730015561
5184,1,2014,1,9,3,17,2.801016131,3.689114724
5185,1,2014,1,9,3,17,0.630188648,1.861364963
5186,1,2014,1,9,3,17,1.106043567,2.325645841
5187,1,2014,1,9,3,17,0.665470898,1.861364963
5188,1,2014,1,9,3,17,0.805191558,2.027086838
5189,1,2012,7,1,6,0,1.147150909,2.126835842
5190,1,2012,7,1,6,0,1.248168809,2.226917686
5191,1,2012,7,1,6,0,1.490700759,2.402554696
5192,1,2010,6,2,2,14,1.148972377,2.202402971
5193,1,2010,6,2,2,14,0.462892817,1.673950618
5194,1,2010,6,2,2,14,0.709807862,1.96947547
5195,1,2010,6,2,2,14,1.121281325,2.329214275
5196,1,2010,6,2,2,14,1.426690638,2.390451412
5197,1,2010,6,2,2,14,1.179722229,2.205581296
5198,1,2013,3,7,3,8,1.9406256,3.013910502
5199,1,2013,3,7,3,8,0.855289875,2.114770633
5200,1,2013,3,7,3,8,1.485934267,2.626143547
5201,1,2013,3,7,3,8,1.442907233,2.576224913
5202,1,2013,3,7,3,8,1.604015826,2.695080444
5203,1,2013,3,7,3,8,1.545867424,2.642988982
5204,1,2013,10,28,0,0,1.170784866,2.252261339
5205,1,2013,11,23,5,16,1.375512483,2.508356324
5206,1,2013,11,23,5,16,1.069564058,2.295538208
5207,1,2014,11,6,3,7,0.878570282,2.064545042
5208,1,2014,11,6,3,7,1.060748579,2.277395844
5209,1,2013,4,5,4,12,1.831601185,2.901596468
5210,1,2014,11,6,3,2,0.756570361,1.958519501
5211,1,2012,10,9,1,7,1.120298679,2.222147453
5212,1,2012,10,9,1,7,1.531954376,2.421708773
5213,1,2012,10,9,1,7,1.427297945,2.393667141
5214,1,2012,10,9,1,7,1.320580412,2.411332744
5215,1,2012,10,9,1,7,0.552737897,1.788183013
5216,1,2013,11,21,3,22,1.892667739,2.898788715
5217,1,2014,12,20,5,1,1.093761714,2.191580597
5218,1,2014,12,20,5,1,0.732497984,1.946317533
5219,1,2014,12,20,5,1,1.339827894,2.398447079
5220,1,2014,12,20,5,1,0.82989507,1.962431909
5221,1,2010,1,9,5,13,0.857809116,1.97067278
5222,1,2011,11,2,2,2,2.257964061,3.11317461
5223,1,2009,3,11,2,21,1.258109823,2.199104581
5224,1,2009,3,11,2,21,2.101549203,2.909570462
5225,1,2009,3,11,2,21,1.269804438,2.236587102
5226,1,2009,3,11,2,21,2.556154003,3.191558908
5227,1,2014,12,7,6,3,1.013594291,2.151164449
5228,1,2014,12,7,6,3,1.707044286,2.805848914
5229,1,2014,12,7,6,3,1.828336153,2.709660828
5230,1,2014,12,7,6,3,1.104106401,2.207021638
5231,1,2014,11,29,5,19,1.359348824,2.452747839
5232,1,2010,3,4,3,9,2.21030935,3.065620957
5233,1,2010,3,4,3,9,1.334904198,2.290752567
5234,1,2010,3,4,3,9,0.474334194,1.668291132
5235,1,2009,10,10,5,6,0.821558841,1.896255495
5236,1,2009,10,10,5,6,1.471006988,2.388530228
5237,1,2012,8,22,2,20,1.125612864,2.189847401
5238,1,2012,8,22,2,20,1.28653182,2.31252348
5239,1,2012,8,22,2,20,1.018130769,2.082009469
5240,1,2015,5,1,4,7,0.410866612,1.767980064
5241,1,2009,2,21,5,20,1.483904127,2.429245309
5242,1,2012,8,10,4,14,1.192119011,2.233102061
5243,1,2012,8,10,4,14,2.177436769,3.090079118
5244,1,2012,8,10,4,14,0.728428966,1.896521955
5245,1,2012,8,10,4,14,0.704887848,1.84896325
5246,1,2012,8,10,4,14,0.409452951,1.741077879
5247,1,2012,8,10,4,14,1.456604167,2.414842634
5248,1,2013,5,10,4,21,2.045095749,3.035738728
5249,1,2013,5,10,4,21,0.933478124,2.146702607
5250,1,2013,5,10,4,21,0.795347836,2.020539216
5251,1,2013,5,10,4,21,1.673998548,2.717232825
5252,1,2013,5,10,4,21,0.712135227,2.000628476
5253,1,2009,9,25,4,12,0.93088913,1.990347114
5254,1,2014,8,2,5,21,1.672316707,2.722909218
5255,1,2014,8,2,5,21,0.672226935,1.861364963
5256,1,2013,10,29,1,20,0.704395918,1.928431751
5257,1,2013,10,29,1,20,1.797747206,2.877761449
5258,1,2009,11,11,2,22,1.524786317,2.45109904
5259,1,2009,11,11,2,22,1.120346909,2.166219565
5260,1,2009,11,11,2,22,0.747064307,1.884773304
5261,1,2009,10,17,5,3,1.236944395,2.23860323
5262,1,2009,10,17,5,3,0.660298557,1.791362851
5263,1,2009,10,17,5,3,1.08133253,2.092744426
5264,1,2009,10,17,5,3,1.904409006,2.75760346
5265,1,2009,10,17,5,3,0.930097614,1.935056499
5266,1,2009,10,17,5,3,0.800292513,1.869008724
5267,1,2014,2,27,3,9,1.274604286,2.470181936
5268,1,2014,2,27,3,9,0.934933369,2.165812783
5269,1,2014,2,27,3,9,0.453426508,1.743609424
5270,1,2014,2,27,3,9,0.478836616,1.743609424
5271,1,2014,2,27,3,9,0.725662728,2.005021956
5272,1,2014,2,27,3,9,1.285540586,2.470181936
5273,1,2014,2,27,3,9,1.614234126,2.731162554
5274,1,2014,2,27,3,9,0.417748668,1.743609424
5275,1,2012,12,26,2,17,1.176719102,2.258975685
5276,1,2012,12,26,2,17,2.131974072,3.085117838
5277,1,2012,12,26,2,17,0.963662008,2.057129539
5278,1,2012,12,26,2,17,1.221531811,2.320094519
5279,1,2014,3,11,1,20,1.08424407,2.261706821
5280,1,2014,3,11,1,20,1.008934868,2.22371224
5281,1,2014,3,11,1,20,1.026491474,2.22656755
5282,1,2011,1,29,5,9,0.904149925,1.973883976
5283,1,2011,1,29,5,9,1.132131482,2.163438684
5284,1,2011,1,29,5,9,1.088777838,2.116206669
5285,1,2011,1,29,5,9,0.945836384,1.978015417
5286,1,2011,1,29,5,9,0.962881998,1.99102691
5287,1,2015,5,7,3,15,0.323108146,1.749614967
5288,1,2015,5,7,3,15,0.698102886,1.950363628
5289,1,2015,5,7,3,15,1.109598957,2.325645841
5290,1,2015,5,7,3,15,1.427912275,2.565957586
5291,1,2015,5,7,3,15,0.842595234,2.033576163
5292,1,2010,10,25,0,13,0.701022812,1.828310649
5293,1,2010,10,25,0,13,1.919189463,2.731244048
5294,1,2010,10,25,0,13,0.60084268,1.805213603
5295,1,2010,10,25,0,13,1.304452213,2.298536441
5296,1,2012,9,10,0,21,2.222765556,3.280068702
5297,1,2012,9,10,0,21,1.676563475,2.623914832
5298,1,2012,9,10,0,21,0.727481218,1.892965067
5299,1,2012,9,10,0,21,1.422211,2.413328624
5300,1,2012,9,10,0,21,1.527278043,2.461633426
5301,1,2012,9,10,0,21,1.21998545,2.281375885
5302,1,2012,9,10,0,21,0.993742227,2.088273119
5303,1,2012,4,15,6,21,1.341782052,2.330847409
5304,1,2012,4,20,4,0,0.938189175,1.973945606
5305,1,2012,4,20,4,0,1.046889509,2.048968473
5306,1,2012,4,20,4,0,1.192189082,2.121409994
5307,1,2012,4,20,4,0,1.142518084,2.121409994
5308,1,2012,4,20,4,0,0.620552096,1.818622732
5309,1,2012,4,20,4,0,1.958834298,2.838995717
5310,1,2012,6,12,1,23,1.806325915,2.623002803
5311,1,2012,6,12,1,23,1.782441666,2.600288469
5312,1,2012,6,12,1,23,1.35376861,2.330847409
5313,1,2009,4,30,3,22,1.766977449,2.590239929
5314,1,2009,4,30,3,22,1.70086627,2.581079607
5315,1,2009,4,30,3,22,1.106528334,2.117875697
5316,1,2009,4,30,3,22,0.968714784,1.994312405
5317,1,2011,2,20,6,6,2.681739944,3.35380799
5318,1,2011,2,20,6,6,1.103856673,2.061829717
5319,1,2013,4,21,6,19,2.80123614,3.680739169
5320,1,2011,6,11,5,21,1.448825953,2.356785784
5321,1,2013,2,6,2,18,0.997180357,2.241333609
5322,1,2013,2,6,2,18,1.01271666,2.26105319
5323,1,2013,2,6,2,18,1.434113308,2.55052934
5324,1,2013,2,6,2,18,1.033570314,2.283368706
5325,1,2014,5,1,3,21,0.693888605,1.874151968
5326,1,2014,5,1,3,21,1.89687768,2.945755293
5327,1,2013,7,21,6,11,1.888210854,2.857933799
5328,1,2013,7,21,6,11,0.589135861,1.853765469
5329,1,2011,4,22,4,19,1.563241528,2.449529198
5330,1,2011,4,22,4,19,0.960565823,1.987328955
5331,1,2011,4,22,4,19,3.038438348,3.97327318
5332,1,2012,9,4,1,5,0.764716202,1.879740858
5333,1,2012,9,4,1,5,2.120046332,3.047861458
5334,1,2009,3,24,1,11,1.640930331,2.507657791
5335,1,2009,3,24,1,11,0.780662969,1.850386489
5336,1,2009,3,24,1,11,0.526375659,1.723261153
5337,1,2009,3,24,1,11,0.403602116,1.667280825
5338,1,2009,3,24,1,11,0.642864742,1.814118052
5339,1,2011,7,5,1,22,1.216590585,2.205228813
5340,1,2011,9,17,5,15,1.04233409,2.059813236
5341,1,2011,9,17,5,15,0.297169131,1.674035232
5342,1,2011,12,25,6,4,1.029998969,2.025862737
5343,1,2015,3,5,3,13,1.075709645,2.325645841
5344,1,2015,3,5,3,13,0.821108372,2.033576163
5345,1,2014,9,1,0,9,0.962024921,2.167789144
5346,1,2015,6,21,6,17,0.949623617,2.148336749
5347,1,2015,6,21,6,17,1.585208478,2.6831182
5348,1,2015,6,21,6,17,1.645276181,2.727074021
5349,1,2015,6,21,6,17,1.390675157,2.500945046
5350,1,2015,6,21,6,17,1.222966621,2.352157456
5351,1,2010,6,2,2,22,1.303000405,2.252957016
5352,1,2010,6,2,2,22,2.039045455,2.820947811
5353,1,2010,6,2,2,22,1.16086744,2.196275464
5354,1,2010,6,2,2,22,0.792346265,1.859869321
5355,1,2014,3,1,5,9,0.782082465,2.014234796
5356,1,2014,3,1,5,9,0.895723191,2.17515109
5357,1,2014,3,1,5,9,3.183051748,3.863075328
5358,1,2011,7,18,0,12,0.797500189,1.892982377
